,Adsorption Energy,Bulk ICOHP,Oxidation State,Metal Symbol,Outer Electrons,Adsorbate,Bulk File,Psi,O 2p-center,predicted COHP,row,p ICOHP,Surface Oxidation State
87,0.90479266,-12.03485,4,Tc,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/03_TcO2/no_sym/ICOHPLIST.lobster,(8.753865902084174+0j),0,-11.92658539,4d,0,3.333
88,0.75869376,-12.03485,4,Tc,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/03_TcO2/no_sym/ICOHPLIST.lobster,(8.753865902084174+0j),0,-11.92658539,4d,0,4
89,0.65692706,-14.92243,5,Tc,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/02_Tc2O5/no_sym/ICOHPLIST.lobster,(7.443263364473897+0j),0,-14.78330445,4d,0,4
90,0.7868367,-14.92243,5,Tc,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/02_Tc2O5/no_sym/ICOHPLIST.lobster,(7.443263364473897+0j),0,-14.78330445,4d,0,5
91,1.35950387,-17.64042,6,Tc,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+6/TcO3/no_sym/ICOHPLIST.lobster,(5.640938795216505+0j),0,-17.76403259,4d,0,5
92,0.48619801,-9.80875,3,Mo,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/03_Mo2O3/no_sym/ICOHPLIST.lobster,(8.704683766713305+0j),0,-9.882077247,4d,0,2.833
93,0.3965983,-12.69909,4,Mo,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/02_MoO2/no_sym/ICOHPLIST.lobster,(7.40144463084383+0j),0,-12.40030448,4d,0,3.333
94,0.56849589,-12.69909,4,Mo,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/02_MoO2/no_sym/ICOHPLIST.lobster,(7.40144463084383+0j),0,-12.40030448,4d,0,4
95,0.22421669,-15.92498,5,Mo,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/01_Mo2O5/no_sym/ICOHPLIST.lobster,(5.609246121539716+0j),0,-15.83625669,4d,0,4
96,0.51628974,-15.92498,5,Mo,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/01_Mo2O5/no_sym/ICOHPLIST.lobster,(5.609246121539716+0j),0,-15.83625669,4d,0,5
97,2.50128066,-18.12358,6,Mo,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+6/MoO3/no_sym/ICOHPLIST.lobster,0j,0,-18.29653577,4d,0,5
98,-0.13074883,-9.98498,3,Nb,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/02_Nb2O3/no_sym/ICOHPLIST.lobster,(7.859288808997262+0j),0,-9.934829941,4d,0,2.833
99,0.78604451,-13.17494,4,Nb,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/01_NbO2/no_sym/ICOHPLIST.lobster,(5.956227124393464+0j),0,-12.79145895,4d,0,3.333
100,0.97938419,-13.17494,4,Nb,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/01_NbO2/no_sym/ICOHPLIST.lobster,(5.956227124393464+0j),0,-12.79145895,4d,0,4
101,0.24223591,-16.20376,5,Nb,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/00_Nb2O5/no_sym/ICOHPLIST.lobster,0j,0,-16.20705906,4d,0,4
102,2.99010996,-16.20376,5,Nb,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/00_Nb2O5/no_sym/ICOHPLIST.lobster,0j,0,-16.20705906,4d,0,5
103,0.12446028,-9.82907,3,Zr,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/01_Zr2O3/no_sym/ICOHPLIST.lobster,(6.180518608674013+0j),0,-9.524238302,4d,0,2.833
104,2.92859176,-12.69028,4,Zr,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/00_ZrO2/no_sym/ICOHPLIST.lobster,0j,0,-12.13597864,4d,0,3.333
105,2.80655239,-12.69028,4,Zr,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/00_ZrO2/no_sym/ICOHPLIST.lobster,0j,0,-12.13597864,4d,0,4
106,3.04022634,-9.31035,3,Y,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/00_Y2O3/no_sym/ICOHPLIST.lobster,0j,0,-8.716233707,4d,0,2.833
107,3.1057332,-0.03255,4,Pb,10,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/10_PbO2/no_sym/ICOHPLIST.lobster,(14.613045802786036+0j),0,-0.130690761,5d,-0.6837225,3.333
108,2.83212849,-0.03255,4,Pb,10,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/10_PbO2/no_sym/ICOHPLIST.lobster,(14.613045802786036+0j),0,-0.130690761,5d,-0.6837225,4
109,2.36969474,-0.28164,3,Tl,10,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/10_Tl2O3/no_sym/ICOHPLIST.lobster,(14.613045802786036+0j),0,-0.535576242,5d,-4.16674,2.833
110,2.6730985,-0.11981,4,Tl,9,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/09_TlO2/no_sym/ICOHPLIST.lobster,(14.009987548783222+0j),0,-0.113644578,5d,-0.5860525,3.333
111,3.3909829,-0.11981,4,Tl,9,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/09_TlO2/no_sym/ICOHPLIST.lobster,(14.009987548783222+0j),0,-0.113644578,5d,-0.5860525,4
112,2.76025812,-1.123,3,Hg,9,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/09_Hg2O3/no_sym/ICOHPLIST.lobster,(13.85930748292667+0j),0,-1.307683306,5d,0,2.833
113,2.63819253,-3.1697,4,Hg,8,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/08_HgO2/no_sym/ICOHPLIST.lobster,(13.221493662399181+0j),0,-2.926297966,5d,0,3.333
114,3.24339349,-3.1697,4,Hg,8,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/08_HgO2/no_sym/ICOHPLIST.lobster,(13.221493662399181+0j),0,-2.926297966,5d,0,4
115,2.792402995,-0.2734,2,Hg,10,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+2/09_HgO/no_sym/ICOHPLIST.lobster,(14.455879731348677+0j),0,-0.711691498,5d,0,1.93
116,2.48860242,-3.38696,3,Au,8,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/08_Au2O3/no_sym/ICOHPLIST.lobster,(12.617955545718333+0j),0,-3.333513563,5d,0,2.833
117,2.60097045,-5.72232,4,Au,7,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/07_AuO2/no_sym/ICOHPLIST.lobster,(11.961680944049498+0j),0,-5.743790761,5d,0,3.333
118,2.69707622,-5.72232,4,Au,7,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/07_AuO2/no_sym/ICOHPLIST.lobster,(11.961680944049498+0j),0,-5.743790761,5d,0,4
119,2.59224274,-7.08059,5,Au,6,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/06_Au2O5/no_sym/ICOHPLIST.lobster,(11.24639928515163+0j),0,-6.851196472,5d,0,4
120,2.32703412,-5.57497,3,Pt,7,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/07_Pt2O3/no_sym/ICOHPLIST.lobster,(12.171663195331568+0j),0,-5.389735002,5d,0,2.833
121,2.22099649,-8.24256,4,Pt,6,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/06_PtO2/no_sym/ICOHPLIST.lobster,(11.443825069350297+0j),0,-8.574565327,5d,0,3.333
122,2.18513319,-8.24256,4,Pt,6,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/06_PtO2/no_sym/ICOHPLIST.lobster,(11.443825069350297+0j),0,-8.574565327,5d,0,4
123,2.37146295,-9.77142,5,Pt,5,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/05_Pt2O5/no_sym/ICOHPLIST.lobster,(10.638948635278814+0j),0,-9.524776001,5d,0,4
124,2.34254299,-9.77142,5,Pt,5,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/05_Pt2O5/no_sym/ICOHPLIST.lobster,(10.638948635278814+0j),0,-9.524776001,5d,0,5
125,2.06839884,-3.3684,2,Pt,8,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+2/07_PtO/no_sym/ICOHPLIST.lobster,(12.839458420143776+0j),0,-3.288137054,5d,0,1.93
126,1.57979519,-7.49079,3,Ir,6,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/06_Ir2O3/no_sym/ICOHPLIST.lobster,(11.443825069350297+0j),0,-7.553745724,5d,0,2.833
127,1.80661487,-10.24554,4,Ir,5,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/05_IrO2/no_sym/ICOHPLIST.lobster,(10.638948635278814+0j),0,-10.55382167,5d,0,3.333
128,1.77767986,-10.24554,4,Ir,5,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/05_IrO2/no_sym/ICOHPLIST.lobster,(10.638948635278814+0j),0,-10.55382167,5d,0,4
129,1.83893766,-12.29387,5,Ir,4,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/04_Ir2O5/no_sym/ICOHPLIST.lobster,(9.730489916216673+0j),0,-11.99464121,5d,0,4
130,1.74558092,-12.29387,5,Ir,4,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/04_Ir2O5/no_sym/ICOHPLIST.lobster,(9.730489916216673+0j),0,-11.99464121,5d,0,5
131,1.79783739,-14.48758,6,Ir,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+6/IrO3/no_sym/ICOHPLIST.lobster,(8.672797620930625+0j),0,-15.54884225,5d,0,5
132,0.68355945,-8.28224,3,Os,5,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/05_Os2O3/no_sym/ICOHPLIST.lobster,(10.638948635278814+0j),0,-8.515791104,5d,0,2.833
133,1.05014449,-11.81673,4,Os,4,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/04_OsO2/no_sym/ICOHPLIST.lobster,(9.730489916216673+0j),0,-11.73232126,5d,0,3.333
134,0.9998132,-11.81673,4,Os,4,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/04_OsO2/no_sym/ICOHPLIST.lobster,(9.730489916216673+0j),0,-11.73232126,5d,0,4
135,0.93482246,-14.31958,5,Os,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/03_Os2O5/no_sym/ICOHPLIST.lobster,(8.672797620930625+0j),0,-14.06610451,5d,0,4
136,1.1374274,-14.31958,5,Os,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/03_Os2O5/no_sym/ICOHPLIST.lobster,(8.672797620930625+0j),0,-14.06610451,5d,0,5
137,1.52222086,-16.87956,6,Os,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+6/OsO3/no_sym/ICOHPLIST.lobster,(7.374332383135992+0j),0,-17.7571667,5d,0,5
138,0.58800682,-9.26038,3,Re,4,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/04_Re2O3/no_sym/ICOHPLIST.lobster,(10.020018489055337+0j),0,-9.470219689,5d,0,2.833
139,0.74867246,-12.53266,4,Re,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/03_ReO2/no_sym/ICOHPLIST.lobster,(8.930854793727422+0j),0,-12.61263513,5d,0,3.333
140,0.68893952,-12.53266,4,Re,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/03_ReO2/no_sym/ICOHPLIST.lobster,(8.930854793727422+0j),0,-12.61263513,5d,0,4
141,0.97149043,-15.44312,5,Re,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/02_Re2O5/no_sym/ICOHPLIST.lobster,(7.593754010300831+0j),0,-15.33329869,5d,0,4
142,0.97072237,-15.44312,5,Re,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/02_Re2O5/no_sym/ICOHPLIST.lobster,(7.593754010300831+0j),0,-15.33329869,5d,0,5
143,1.11377683,-18.77648,6,Re,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+6/ReO3/no_sym/ICOHPLIST.lobster,(5.754989377708871+0j),0,-19.00271375,5d,0,5
144,0.34535486,-8.18683,3,W,3,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/03_W2O3/no_sym/ICOHPLIST.lobster,(9.131748966997757+0j),0,-8.378880826,5d,0,2.833
145,0.70099989,-12.25773,4,W,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/02_WO2/no_sym/ICOHPLIST.lobster,(7.764570910715464+0j),0,-12.00809178,5d,0,3.333
146,0.7950146,-12.25773,4,W,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/02_WO2/no_sym/ICOHPLIST.lobster,(7.764570910715464+0j),0,-12.00809178,5d,0,4
147,0.00537577,-14.91733,5,W,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/01_W2O5/no_sym/ICOHPLIST.lobster,(5.8844443806080795+0j),0,-14.86799609,5d,0,4
148,0.11471368,-14.91733,5,W,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/01_W2O5/no_sym/ICOHPLIST.lobster,(5.8844443806080795+0j),0,-14.86799609,5d,0,5
149,2.51089373,-16.86058,6,W,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+6/WO3/no_sym/ICOHPLIST.lobster,0j,0,-17.4924482,5d,0,5
150,0.03479637,-9.99465,3,Ta,2,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/02_Ta2O3/no_sym/ICOHPLIST.lobster,(7.961391723895566+0j),0,-10.01828933,5d,0,2.833
151,0.77407302,-13.37096,4,Ta,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/01_TaO2/no_sym/ICOHPLIST.lobster,(6.033606664193644+0j),0,-13.12454172,5d,0,3.333
152,1.07880953,-13.37096,4,Ta,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/01_TaO2/no_sym/ICOHPLIST.lobster,(6.033606664193644+0j),0,-13.12454172,5d,0,4
153,-0.12464763,-16.66894,5,Ta,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/00_Ta2O5/no_sym/ICOHPLIST.lobster,0j,0,-16.40010289,5d,0,4
154,3.32484709,-16.66894,5,Ta,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/00_Ta2O5/no_sym/ICOHPLIST.lobster,0j,0,-16.40010289,5d,0,5
155,0.51536632,-10.40996,3,Hf,1,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/01_Hf2O3/no_sym/ICOHPLIST.lobster,(6.208784355118703+0j),0,-10.24011601,5d,0,2.833
156,2.93461859,-13.53118,4,Hf,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/00_HfO2/no_sym/ICOHPLIST.lobster,0j,0,-12.93672842,5d,0,3.333
157,2.84382451,-13.53118,4,Hf,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/00_HfO2/no_sym/ICOHPLIST.lobster,0j,0,-12.93672842,5d,0,4
158,2.95472003,-5.0209,3,La,0,O-OH,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/00_La2O3/no_sym/ICOHPLIST.lobster,0j,0,-4.617896599,5d,0,2.833
0,4.40733912,-0.05554,4,Ge,10,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/10_GeO2/no_sym/ICOHPLIST.lobster,(14.294074295291788+0j),0,-0.065481983,3d,-5.8658225,3.333
1,4.50570978,-0.05554,4,Ge,10,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/10_GeO2/no_sym/ICOHPLIST.lobster,(14.294074295291788+0j),0,-0.065481983,3d,-5.8658225,4
2,4.39090534,-0.07026,5,Ge,9,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/09_Ge2O5/no_sym/ICOHPLIST.lobster,(13.704179511997417+0j),0,-0.074239195,3d,-4.591902,4
3,4.3042322,-0.0722,3,Ga,10,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/10_Ga2O3/no_sym/ICOHPLIST.lobster,(14.596862988096058+0j),0,-0.116998455,3d,-5.86733,2.833
4,4.74177862,-0.17308,4,Ga,9,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/09_GaO2/no_sym/ICOHPLIST.lobster,(13.994472574330214+0j),0,-0.136520137,3d,-4.991985,3.333
5,4.65423959,-0.17308,4,Ga,9,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/09_GaO2/no_sym/ICOHPLIST.lobster,(13.994472574330214+0j),0,-0.136520137,3d,-4.991985,4
6,4.45452262,-0.88185,5,Ga,8,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+5/08_Ga2O5/no_sym/ICOHPLIST.lobster,(13.35043837349467+0j),0,-0.127585656,3d,-4.037748,4
7,4.79456639,-0.68846,3,Zn,9,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/09_Zn2O3/no_sym/ICOHPLIST.lobster,(14.255926956437358+0j),0,-0.733658844,3d,0,2.833
8,4.81722687,-1.38719,4,Zn,8,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/08_ZnO2/no_sym/ICOHPLIST.lobster,(13.599860464771206+0j),0,-1.247257031,3d,0,3.333
9,4.75715534,-1.38719,4,Zn,8,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/08_ZnO2/no_sym/ICOHPLIST.lobster,(13.599860464771206+0j),0,-1.247257031,3d,0,4
10,4.665064085,-0.07533,2,Zn,10,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+2/09_ZnO/no_sym/ICOHPLIST.lobster,(14.869571643101441+0j),0,-0.377216758,3d,0,1.93
11,4.43869166,-2.51939,3,Cu,8,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/08_Cu2O3/no_sym/ICOHPLIST.lobster,(13.221493662399181+0j),0,-2.497799631,3d,0,2.833
12,4.75157462,-3.45646,4,Cu,7,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/07_CuO2/no_sym/ICOHPLIST.lobster,(12.533828338542305+0j),0,-3.384190656,3d,0,3.333
13,4.70904501,-3.45646,4,Cu,7,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+4/07_CuO2/no_sym/ICOHPLIST.lobster,(12.533828338542305+0j),0,-3.384190656,3d,0,4
14,4.055461335,-1.32563,2,Cu,9,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+2/08_CuO/no_sym/ICOHPLIST.lobster,(13.85930748292667+0j),0,-1.584923469,3d,0,1.93
15,4.47970375,-3.15695,3,Ni,7,O,/Volumes/GoogleDrive-116077131897504880587/Shared drives/Pure_Oxide_Descriptors/Manuscript_2/Figure3_5_6/../DFT_Data/bulk_data/+3/07_Ni2O3/no_sym/ICOHPLIST.lobster,(12.520676338590219+0j),0,-3.017022189,3d,0,2.833
